census_tract,ces_30_score,ozone,pm25,diesel_pm,drinking_water,pesticides,tox_release,traffic,cleanup_sites,groundwater_threats,haz_waste,imp_water_bodies,solid_waste,pollution_burden_score,asthma,low_birth_weight,cardiovascular_disease,education,poverty,unemployment,housing_burden,hispanic,white,african_american,native_american,asian_american,other,pct_nonwhite
6037900504,30.4711545119183,0.062162956,6.18286598,6.385687512,589.141595875418,148.5540123,9.437702784,673.4,0.0,0.0,0.15,0,0.2,4.20844573625069,106.66,7.79,12.95,12.6,30.9,11.8,17.4,41.4,29.3,21.4,0.5,5.0,2.3,70.6
6001405700,30.4645424180706,0.029592333,8.69794377,40.53220811,70.5995828962491,0.0,347.0211008,1284.52,0.0,9.5,0.125,11,0.0,4.56216037605782,52.69,5.98,4.62,26.9,51.6,17.7,28.6,17.2,10.7,32.3,0.4,36.0,3.4,89.30000000000001
6037185100,30.4640007058717,0.047908481,12.47,25.63811559,225.825026751266,0.0,3300.987862,1603.77,1.0,3.0,0.0,7,2.2,6.04850340071458,37.42,4.68,4.88,23.5,50.9,10.3,18.6,53.1,31.6,2.6,0.2,9.9,2.6,68.4
6065048901,30.4560425938719,0.064888548,12.89,13.29144222,747.774449527344,0.0,511.205024,379.27,0.0,0.0,0.01,0,0.0,4.6224038057071,57.88,5.24,10.13,27.9,49.3,12.8,13.5,59.8,19.7,14.5,0.4,3.2,2.5,80.4
6019003104,30.4545225334733,0.064888548,15.4,27.66371786,761.82274582184,0.559511518,4409.964795,383.75,4.75,7.5,1.01,0,0.0,7.21221374828671,41.73,7.05,4.91,7.40000000000001,40.9,5.9,6.4,33.1,48.2,3.5,0.5,11.8,2.9,51.800000000000004
6073005400,30.4540178413307,0.037784754,11.21,104.6448888,228.067595137786,0.0,292.2388239,306.71,18.8,216.0,3.76,8,4.4,6.57765616482055,78.37,4.41,9.39,3.90000000000001,17.0,3.9,16.6,11.4,71.9,5.2,0.3,8.6,2.6,28.1
6073003304,30.4531938433856,0.04012721,11.21,31.56,228.067595137786,0.0,276.4915006,1350.1,8.0,32.0,0.025,0,0.0,5.05219614404039,50.16,6.03,4.08,40.4,71.9,10.1,19.0,65.6,4.9,13.5,0.1,14.3,1.5,94.99999999999999
6099003604,30.4511158390807,0.057293727,12.89,6.750315132,992.283518406877,1237.045591,391.9125235,110.15,12.0,15.8,0.1,0,2.0,6.90237707989516,43.75,3.84,9.54,19.5,30.8,8.3,5.2,28.6,65.2,0.4,0.6,3.0,2.2,34.800000000000004
6037430902,30.4363888726701,0.053108966,10.37,18.67553067,723.311271049669,0.0,4935.785544,3116.28,4.0,1.8,0.045,0,3.1,6.29571386607851,27.35,5.56,6.36,12.8,22.2,10.0,21.3,39.6,30.0,5.4,0.2,22.1,2.6,69.9
6037183701,30.4358756973775,0.049512456,12.05,15.55665091,225.825026751266,0.0,3391.779637,1447.58,1.7,2.0,0.0,3,0.0,4.97143206505199,52.64,4.59,8.44,41.5,48.0,5.9,22.9,83.1,8.2,2.7,0.4,4.5,1.0,91.7
6065042622,30.4199291994539,0.064888548,12.89,13.24562423,747.774449527344,0.0,522.1588764,555.98,0.0,0.0,0.01,0,0.0,4.83499408101508,60.56,7.21,14.31,15.4,35.7,5.5,14.2,44.2,18.2,18.0,0.3,15.6,3.7,81.8
6095252608,30.4120914715875,0.04012721,7.85958451,25.18,203.715867469692,0.0,605.0834712,511.04,0.0,0.0,0.5,4,0.0,3.63311818780118,119.73,6.47,12.6,20.5,49.0,10.2,35.5,40.2,23.6,21.4,0.1,8.6,6.1,76.39999999999999
6059076206,30.3986318666705,0.047908481,10.79,19.02771617,558.432278497831,0.094040749,107602.4041,879.99,0.0,2.0,0.275,1,15.0,6.43649507385553,32.08,5.4,6.81,22.1,26.8,7.6,21.7,33.9,58.1,0.8,0.2,5.2,1.8,41.9
6037910501,30.3977653610076,0.062162956,6.18286598,8.826471441,243.826021316142,0.0,5.159848944,563.95,0.0,1.0,0.15,0,2.2,3.18783461166848,106.26,8.49,13.06,36.2,85.7,19.4,42.9,54.9,10.5,28.9,0.2,2.4,3.0,89.4
6001437400,30.3956530732277,0.032532389,8.69794377,35.97553672,58.5145737806127,0.0,622.9171277,2597.72,0.0,16.35,0.01,0,0.0,3.90834863259964,98.66,6.6,13.78,19.8,31.6,11.7,18.2,55.8,18.5,4.5,0.5,17.7,3.0,81.5
6001407600,30.3865862675359,0.029592333,8.69794377,38.37,70.5995828962491,0.0,353.9183303,345.52,7.15,18.95,0.0,10,1.75,4.33576897326173,97.97,6.01,7.83,28.0,47.2,8.3,21.7,34.8,11.4,35.3,0.6,13.9,4.0,88.6
6037432101,30.3766799367008,0.049512456,11.21,20.62,808.006522494318,0.0,5402.20588,729.61,13.8,16.1,0.05,0,0.0,6.25697655996343,23.63,5.94,5.91,20.6,21.3,8.8,19.6,21.9,21.9,0.7,0.2,53.9,1.4,78.1
6037271801,30.3530198701048,0.046178296,12.05,33.28,588.448077222697,0.0,1698.755635,3408.01,0.0,11.75,0.0,0,0.0,5.72514322253612,31.43,5.69,7.39,15.4,37.8,6.2,27.0,33.9,33.1,5.0,0.2,23.6,4.1,66.8
6071010803,30.3508593523054,0.067828605,11.21,2.477621587,263.394458893032,3.726039076,723.1892644,141.08,4.4,0.0,0.0,1,1.5,4.41323480490755,156.17,5.76,18.58,4.5,34.3,14.9,20.2,15.8,78.4,0.7,0.9,1.2,3.1,21.7
6085503711,30.3497670381308,0.037784754,10.37,29.14447742,479.227885783645,0.0,245.1266375,2394.77,0.0,2.25,0.0,1,0.0,4.27318493640678,64.68,4.49,9.68,37.8,44.5,9.3,30.9,80.6,1.8,1.3,0.1,15.3,0.9,98.19999999999999
6037482701,30.3477873230053,0.047908481,12.05,25.42923762,1022.8468880164,0.0,10530.723,1887.28,1.0,0.0,0.15,0,0.25,6.56718602292904,31.61,5.36,5.56,20.2,36.9,5.0,20.1,63.7,5.2,0.3,0.2,29.8,0.8,94.8
6111004506,30.3463405640716,0.044311971,9.53630303,31.53,648.624288434422,0.0,19794.50328,239.08,3.8,11.0,0.145,1,0.3,5.429177838897,31.91,3.66,6.06,65.6,73.7,7.2,33.6,88.6,4.1,1.1,0.2,5.2,0.9,96.0
6111002200,30.3405794741083,0.046178296,9.53630303,10.44,339.730417188458,0.0,34.68451535,527.92,8.9,50.75,2.175,3,0.5,4.93551694342657,52.88,4.56,8.98,23.2,54.2,8.6,23.5,58.8,35.4,1.2,0.4,1.9,2.3,64.6
6085500902,30.3346560141875,0.035257981,10.37,33.66,470.189273969719,0.0,226.661992,485.84,0.6,16.75,0.035,3,0.2,4.38834725571449,61.75,2.94,9.18,17.3,76.4,17.6,53.8,23.3,32.5,9.8,0.4,30.0,3.9,67.4
6065041809,30.3308699450694,0.059636183,12.89,18.40760976,708.321993748317,0.0,4706.367537,1306.26,2.25,1.0,0.2,1,3.7,7.01435306635499,24.07,2.88,8.77,11.9,39.2,9.4,22.1,37.2,45.5,6.3,0.4,8.1,2.5,54.5
6037183702,30.3257663938838,0.049512456,12.05,13.10695115,515.699268846481,0.0,3588.154449,1154.24,4.5,3.0,0.0,3,0.5,5.60316266787403,37.83,6.58,6.36,27.5,37.2,9.4,17.6,57.8,16.2,4.0,0.3,19.9,1.9,83.9
6067007422,30.3201425457101,0.051242641,8.69794377,17.15941306,655.405557886898,0.0,64.71989405,730.66,0.0,0.0,0.0,0,0.0,3.51808084691092,102.33,6.85,10.56,18.1,57.9,18.5,26.0,21.5,56.8,10.1,0.8,5.6,5.1,43.1
6071011205,30.3159740909936,0.067828605,7.02122524,1.95139162,321.743574185586,0.0,15.25706884,714.01,0.0,8.0,0.025,9,1.25,3.93885492196041,75.84,4.41,19.86,21.3,62.0,13.5,29.9,37.0,55.0,0.4,1.2,2.9,3.5,45.0
6111004600,30.3026889263236,0.046178296,9.53630303,3.791059639,251.698855504077,3629.534719,522.2475687,276.06,15.0,399.05,0.01,28,12.0,6.46726363377491,41.23,4.38,7.04,6.2,45.0,10.5,30.2,20.6,62.1,6.7,0.5,5.1,4.9,37.8
6037310202,30.3021458550773,0.055122143,12.05,13.79343414,882.612855799737,0.0,1649.184411,276.72,5.25,4.8,0.625,0,0.7,5.82193942020234,35.07,4.52,6.95,11.7,26.2,14.2,27.1,13.0,71.5,1.8,0.1,9.5,4.1,28.5
6037900804,30.2998145281029,0.062162956,6.18286598,6.751667469,352.386212756812,0.0,9.640172006,445.38,0.0,4.5,0.025,0,6.7,3.2344344360266,154.14,7.94,16.02,31.8,68.4,21.1,30.8,53.0,19.2,22.4,0.3,2.4,2.7,80.80000000000001
6073008511,30.2987495330837,0.044311971,9.53630303,25.36590293,228.067595137786,0.057003009,157.2032937,1707.76,47.75,42.75,7.475,0,22.9,6.83615145394619,44.58,7.09,5.03,5.7,23.8,6.9,13.1,16.3,51.3,4.5,0.4,23.3,4.2,48.7
6071007403,30.2918010431256,0.067828605,12.05,13.3157806,619.92069909376,0.0,684.2941542,703.9,0.0,0.0,0.0,0,0.0,4.66731214591757,87.48,4.7,11.61,13.2,47.4,15.5,16.0,40.6,36.7,15.7,0.4,3.9,2.8,63.39999999999999
6037404302,30.2915271961215,0.055122143,11.21,20.64,442.884676656058,0.0,5185.500084,2223.1,1.0,1.5,0.0,0,0.0,5.22901240164503,66.74,4.03,9.16,19.6,28.6,9.5,20.5,85.9,9.1,1.1,0.1,3.1,0.6,90.79999999999998
6037273200,30.2771947583008,0.046178296,12.05,27.27805362,581.154653048184,0.0,1548.15195,1296.4,2.0,10.25,0.035,5,2.2,6.58248747994976,33.7,4.9,7.88,14.8,31.4,9.1,15.7,34.5,47.7,11.9,0.6,2.4,2.9,52.3
6059076000,30.2713998956749,0.046178296,10.79,24.924306,557.500218425772,0.0,83392.17745,3101.58,3.7,9.5,0.27,1,1.0,6.78018889273561,36.09,5.53,6.38,11.6,24.9,10.2,19.1,44.7,39.6,2.1,0.3,11.3,2.0,60.400000000000006
6001406400,30.2629877773258,0.029592333,8.69794377,34.76983475,70.5995828962491,0.0,348.5487637,1789.36,0.0,12.5,0.125,11,0.0,4.70457763718325,58.55,8.98,5.06,16.0,44.2,10.3,32.2,17.3,24.6,27.5,0.5,27.1,3.0,75.4
6111003300,30.2629414865199,0.044311971,9.53630303,8.82691005,285.130256806651,8.724717762,225.3722141,574.57,4.0,18.0,0.0,0,0.0,4.06107259073858,104.67,5.85,13.56,25.0,37.7,6.6,21.6,73.0,17.9,3.6,0.2,3.3,2.0,82.1
6085502102,30.2607693649994,0.037784754,10.37,27.31,479.227885783645,0.0,139.3346544,1349.37,4.9,13.5,0.11,1,0.2,5.11013509537059,44.61,4.83,8.43,27.1,46.5,4.4,32.7,50.8,27.4,5.1,0.2,13.9,2.6,72.6
6037310602,30.2506785092928,0.055122143,12.05,8.91762855,710.190427681589,0.0,1551.352763,771.89,24.0,23.75,0.23,6,3.5,7.45656477047258,32.27,6.36,5.7,3.40000000000001,15.0,11.2,14.8,20.5,58.5,2.7,0.0,15.4,2.9,41.5
6001435500,30.2326133888032,0.032532389,8.69794377,47.21894175,58.5145737806127,0.0,377.8263773,525.61,5.7,51.75,0.0,1,0.0,3.80606703007909,117.15,6.37,12.07,21.3,33.3,8.2,26.7,41.8,28.2,12.9,0.7,12.5,3.9,71.80000000000001
6077005003,30.2214375695872,0.051242641,12.89,7.29417701,631.196747725138,4320.420725,2445.352758,682.98,0.0,14.5,0.1,11,0.75,7.26339762685002,44.72,5.62,8.97,10.1,19.4,4.8,6.9,20.9,68.7,1.4,0.6,5.9,2.6,31.4
6107002002,30.2182599708262,0.059636183,17.08,16.64,472.976412644065,0.0,854.0970186,593.4,10.3,5.8,0.0,1,0.0,5.40792166526405,55.19,5.86,8.17,11.8,44.4,10.8,13.9,37.7,54.2,1.8,0.5,3.2,2.5,45.7
6085501101,30.2100610655524,0.035257981,10.37,39.52377981,479.227885783645,0.0,315.8735313,336.03,26.3,69.5,0.03,3,0.2,5.23249701395819,61.75,4.0,9.18,16.8,34.4,7.1,21.8,38.6,28.5,3.3,0.4,24.5,4.7,71.5
6037573403,30.208051472533,0.042298794,11.21,25.99,296.685077724541,0.05292363,8557.80444,807.86,35.25,122.15,1.79,0,3.5,7.21746166528509,41.13,6.04,7.53,7.2,17.6,3.4,19.5,18.6,41.7,11.5,0.2,24.0,3.9,58.199999999999996
6059088905,30.1993888927042,0.046178296,11.21,17.9,445.136562768469,0.01059681,18330.48096,656.1,0.0,3.0,0.0,0,0.0,4.54459829262013,37.85,4.95,8.63,35.3,41.9,12.7,27.3,17.8,11.1,0.4,0.0,69.4,1.2,88.80000000000001
6037408141,30.1840917455023,0.051242641,11.21,24.76675178,651.310580758959,0.0,11326.34218,595.19,6.0,10.0,0.245,1,0.0,6.38277825711062,42.53,3.1,6.79,41.4,53.6,8.2,12.1,81.6,3.7,1.5,0.1,12.5,0.6,96.29999999999998
6037217002,30.1834011368048,0.047908481,12.05,28.05205101,640.686910001295,0.0,1744.572942,1804.08,0.25,13.5,0.145,9,0.0,6.88791405454425,31.8,4.45,8.18,5.8,36.0,6.9,19.9,10.9,66.3,9.6,0.1,8.5,4.6,33.7
6037311700,30.1571665070155,0.055122143,12.47,28.51,710.190427681589,0.0,1801.088596,1625.15,14.4,29.3,0.425,8,3.25,8.66897534902247,41.73,4.4,6.3,9.5,15.6,4.7,15.4,19.1,65.1,2.5,0.1,10.1,3.1,34.900000000000006
6073012200,30.1568105644574,0.04012721,11.21,20.06,297.37836738626,0.0,453.2149327,2346.05,0.2,0.0,0.0,1,2.0,4.42001638068895,74.07,3.6,9.59,26.5,46.5,13.5,29.1,71.1,15.0,2.1,0.2,9.5,2.0,84.89999999999999
6037277100,30.1566237669738,0.046178296,12.05,34.19431171,580.162347248385,0.0,2415.432168,2244.82,21.1,41.25,3.7,0,2.0,7.87456795363066,38.76,4.45,8.3,7.09999999999999,20.2,6.9,15.1,24.1,51.7,4.8,0.1,13.6,5.7,48.300000000000004
6099000906,30.1554415098713,0.053108966,12.89,15.62613635,826.142178519349,7.147423934,989.0454766,493.69,0.0,0.0,0.0,4,0.0,5.69928632783303,58.81,5.36,11.76,5.40000000000001,29.1,9.2,14.8,24.0,65.2,3.1,0.6,4.1,3.0,34.800000000000004
6073016302,30.1434320973795,0.046178296,11.21,13.76319811,314.137802916858,0.0,132.7369903,975.07,0.9,10.75,0.225,0,0.0,4.44106737561081,62.25,4.21,7.97,22.5,58.3,19.3,31.9,41.1,42.2,7.2,0.3,4.0,5.3,57.9
6037920017,30.1432966129473,0.064888548,9.95548266,28.08384348,667.728847226909,0.0,48.99080383,725.73,2.25,5.0,0.05,7,0.0,5.67356169662172,32.05,6.86,11.93,11.1,21.6,7.8,16.7,24.9,65.6,1.3,0.5,5.2,2.5,34.4
6037504002,30.1261253147648,0.046178296,11.63,23.95,344.043182524332,0.0,5577.830386,586.19,1.25,2.8,0.255,2,1.25,5.53244795290599,40.72,5.81,11.25,10.2,12.4,6.5,21.0,43.1,41.5,2.1,0.4,10.6,2.3,58.5
6059099249,30.1219431970633,0.046178296,10.79,15.88,377.392609652288,0.0,18283.77565,989.91,0.35,0.0,0.01,0,0.5,4.50554781415185,34.48,7.28,6.17,51.7,66.3,5.6,43.1,81.7,1.7,0.4,0.2,15.3,0.7,98.30000000000001
6037553400,30.1196758567385,0.044311971,12.05,20.99,363.572928819965,0.0,5846.579028,1808.8,0.0,3.75,0.275,0,0.0,5.41909087129288,38.66,6.38,6.72,27.2,40.8,7.8,21.6,82.6,9.1,2.3,0.4,4.3,1.4,91.0
6037481605,30.0997882825081,0.047908481,11.63,22.84426504,858.263399913797,0.0,6187.84412,2976.74,2.0,3.3,0.0,0,0.0,5.99221741158604,25.87,5.0,4.68,33.9,37.3,9.1,24.9,35.0,4.7,0.3,0.2,58.4,1.5,95.4
6007003400,30.0997322745279,0.049512456,8.27876414,8.204543451,620.998954000318,2055.969401,0.003801209,255.28,0.0,18.0,0.0,8,5.0,5.07532296803288,46.49,3.75,10.52,26.7,46.0,13.4,15.4,36.9,56.2,0.2,1.2,3.0,2.6,43.900000000000006
6001405402,30.090021575543,0.029592333,8.69794377,44.30802967,70.5995828962491,0.0,332.1687385,280.89,6.15,18.5,0.025,15,0.0,4.12404468988521,97.0,4.46,7.21,25.9,67.6,17.3,26.1,19.7,8.8,23.1,0.1,45.8,2.4,91.1
6037482002,30.0829457732099,0.047908481,12.05,23.09,1044.90152808178,0.0,9431.675205,774.66,3.5,15.5,0.075,0,2.2,6.87601728556412,34.84,4.55,6.03,16.8,32.9,4.2,20.9,25.6,5.2,0.5,0.2,66.7,1.9,94.9
6059063702,30.0820822777805,0.044311971,10.37,15.89414004,155.97035129299,0.0,6491.944873,1076.46,18.8,45.5,0.275,0,0.75,5.77662763296549,45.2,3.4,6.89,26.8,50.6,8.9,28.7,54.2,37.3,1.1,0.3,5.3,1.8,62.699999999999996
6037481102,30.0724578708878,0.051242641,11.21,22.33,648.283721488508,41.27728941,4722.954239,976.68,12.0,39.25,0.0,0,2.0,7.47027051457269,24.72,3.49,6.06,12.0,34.9,5.2,29.8,27.6,7.8,2.2,0.1,60.2,2.2,92.30000000000001
6037405500,30.0723238858454,0.053108966,11.21,19.66,458.021775108652,0.0,8323.843149,1303.6,2.2,0.3,0.35,3,0.0,6.06418784875662,45.18,4.89,8.71,20.7,36.3,4.8,18.5,61.8,19.3,2.3,0.1,14.8,1.7,80.69999999999999
6073018517,30.0656860302481,0.042298794,9.53630303,16.12,483.281367972785,44.54525085,49.93990916,1719.75,1.75,5.0,0.2,3,0.3,5.49393172337691,36.18,6.86,7.45,11.7,44.0,9.2,22.8,30.5,54.7,4.5,0.3,6.8,3.1,45.199999999999996
6037269906,30.0439151773216,0.046178296,12.05,33.28,588.448077222697,0.0,1690.93138,983.29,0.1,7.5,0.05,0,0.75,5.67260293005215,39.79,5.09,9.55,3.3,27.9,8.5,25.1,23.2,39.2,10.1,0.2,23.4,3.9,60.8
6111004717,30.0394743148574,0.044311971,9.53630303,12.89,633.420318173173,25049.85917,506.558061,683.17,9.0,2.25,0.02,0,0.0,5.27031747185109,33.16,4.65,6.34,61.5,51.6,7.7,26.0,88.0,4.3,1.3,0.2,5.4,0.7,95.60000000000001
6013367100,30.0364066000505,0.029592333,7.85958451,25.63737139,70.5995828962491,0.048730729,771.143007,1611.44,2.0,1.5,0.07,2,0.2,3.96002236483583,122.04,5.59,12.81,16.6,34.9,16.6,23.2,29.6,8.9,43.1,0.1,14.8,3.5,91.1
6111005600,30.0316745236067,0.046178296,9.53630303,8.352223725,709.187436939687,16643.55709,233.8670146,929.67,28.5,37.5,0.755,34,5.0,8.28677116520238,25.21,5.25,7.63,10.4,22.0,7.7,11.6,24.8,58.7,1.6,0.2,11.8,2.9,41.300000000000004
6019004408,30.0269333988516,0.062162956,15.4,20.23123967,939.889440078887,1.985224206,2607.875031,509.24,0.2,3.0,0.0,1,5.0,6.74189142325052,31.39,7.74,4.84,5.7,28.4,11.5,19.4,26.8,54.1,4.7,0.5,10.9,3.0,45.9
6037406500,30.0261289442048,0.053108966,11.21,20.17304655,811.578849034562,0.0,8683.353647,1801.83,0.0,0.0,0.05,3,1.5,6.42183755414903,41.82,5.23,8.19,10.4,18.0,11.7,11.7,60.9,16.6,3.0,0.2,17.3,2.0,83.39999999999999
6085512508,29.9986832977625,0.04012721,6.60204561,29.51,237.614266022416,286.8140931,3.022859635,519.29,12.0,22.5,0.0,2,0.0,4.51635048651367,67.35,4.74,10.47,30.3,40.6,11.0,18.0,58.3,34.4,0.9,0.3,4.5,1.6,65.6
6037401500,29.9978688027842,0.059636183,12.05,23.08847998,791.296428140096,0.0,5124.995791,433.76,15.0,32.3,0.05,8,2.25,7.64613555049062,31.17,4.94,6.53,14.2,34.2,6.7,16.7,45.1,40.2,4.3,0.4,7.5,2.5,59.8
6001403400,29.9928151641712,0.029592333,8.69794377,54.34,70.5995828962491,0.0,341.8660478,430.14,13.75,114.4,0.85,11,1.0,5.5490375401701,122.15,5.09,5.18,9.90000000000001,35.7,5.3,22.0,9.3,32.6,19.7,0.3,32.7,5.4,67.4
6085508900,29.9904641798579,0.035257981,10.37,24.79654909,256.905716784727,0.0,516.78262,1869.98,47.65,102.75,0.75,0,0.0,5.93441289739828,37.17,5.98,6.01,16.7,29.6,7.6,18.5,41.7,18.4,1.8,0.3,35.0,2.7,81.5
6077005308,29.9812845529087,0.053108966,10.37,14.78,330.558829044428,0.44479399,285.1075614,537.33,2.0,40.5,0.01,0,0.0,4.7095925691366,114.99,4.11,11.75,13.9,25.5,20.0,13.4,38.0,37.5,6.9,0.6,12.7,4.3,62.5
6001442500,29.9755393617713,0.035257981,9.53630303,33.40481218,83.5320005034331,25.59021777,144.4178546,699.64,13.4,46.0,0.05,0,0.0,5.07715634546122,67.67,6.73,10.69,10.7,21.0,6.2,8.4,23.7,28.7,3.2,0.3,40.1,4.0,71.3
6013320004,29.9634376107759,0.037784754,7.85958451,17.9804377,76.7877282440286,1.736300188,1595.643727,1284.15,21.0,31.0,5.65,2,5.0,6.37497245065206,78.95,4.62,9.14,8.09999999999999,23.3,5.0,14.9,15.0,65.7,3.4,0.6,10.8,4.5,34.3
6037503501,29.9624528741633,0.046178296,12.05,11.78,547.434878506861,0.0,5610.120538,483.33,9.0,0.0,0.1,0,0.3,4.9014447647623,56.67,5.07,12.37,22.6,36.5,4.4,21.0,68.3,25.0,1.1,0.4,3.9,1.2,74.9
6077003306,29.9617155916466,0.047908481,13.44,11.52,556.477026693324,0.0,527.3798715,578.57,0.0,4.0,0.0,1,0.0,4.30334532133812,69.48,6.19,8.27,28.7,50.5,11.3,17.4,42.5,20.9,9.6,0.5,22.1,4.4,79.10000000000001
6065040616,29.9611447823659,0.062162956,13.73,23.95988306,1052.38160025712,0.0,4371.13227,1190.08,1.0,0.0,0.01,3,6.7,7.21378739938795,26.23,3.86,8.37,13.2,19.9,14.1,9.8,35.9,20.8,10.9,0.1,29.4,2.9,79.2
6059110604,29.9552359910599,0.046178296,11.21,16.10748683,459.888159197512,0.0,6252.958224,777.19,22.7,7.25,0.05,7,1.0,6.28125026757013,45.84,5.98,7.04,8.3,22.8,5.6,11.5,16.5,29.6,2.7,0.2,49.0,2.1,70.5
6059088106,29.9509808785451,0.044311971,11.21,12.59673254,375.499387541354,0.117814244,18842.35693,1247.44,1.75,47.0,0.41,0,0.0,5.99372482599409,31.21,5.94,5.76,18.4,44.4,7.6,15.7,31.6,27.3,1.3,0.7,36.9,2.2,72.7
6113011400,29.9492063809991,0.047908481,7.44040487,2.829149856,679.001437492971,374.1958053,17.61041832,169.79,12.0,59.2,0.0,15,12.0,5.92640958193827,66.12,3.57,7.83,22.6,42.1,13.9,7.2,48.6,44.4,2.8,0.6,1.4,2.2,55.6
6067003800,29.9475440738278,0.047908481,9.53630303,14.00564697,80.0144489989805,0.0,83.04585383,452.43,7.0,51.5,0.1,0,0.0,3.88632247326273,103.7,6.12,10.33,20.5,47.0,12.7,20.8,33.5,19.3,26.4,0.3,16.1,4.5,80.8
6053001200,29.93701991633,0.032532389,5.34450672,19.06197983,451.514115720272,37.9732609,0.780505051,589.74,3.15,30.0,0.2,15,0.5,5.14544241733968,108.24,2.79,9.44,18.9,39.8,10.1,16.1,40.2,51.7,1.2,0.3,4.3,2.4,48.4
6001435700,29.9347514009061,0.032532389,8.69794377,47.26,60.0629757434281,0.0,395.3043597,3392.71,4.5,13.0,0.05,1,0.0,4.47272421173398,71.56,5.95,9.09,23.5,22.6,14.1,18.2,45.0,27.0,7.3,0.2,17.6,2.9,73.0
6065049800,29.9324329254708,0.057293727,7.44040487,26.87651916,1002.60952768856,0.0,167.3866001,1782.75,0.5,0.0,0.25,9,3.25,6.40079733787518,32.54,3.02,9.83,8.40000000000001,45.4,10.5,25.7,35.3,52.1,3.5,0.3,5.1,3.7,47.9
6037404504,29.931515941391,0.055122143,11.21,20.64,442.884676656058,0.0,5399.817387,703.53,0.1,0.0,0.0,0,0.0,4.53707409734123,62.66,4.58,8.67,38.3,52.7,5.7,26.9,84.4,6.4,2.4,0.2,6.0,0.7,93.70000000000002
6095251803,29.921073079977,0.035257981,7.85958451,9.64337655,165.280372072405,0.0,1426.804436,675.45,1.0,12.0,0.0,3,5.0,3.69993606645103,207.37,5.86,14.03,19.0,43.5,14.8,18.4,38.0,16.4,12.9,0.1,28.8,3.8,83.6
6085500300,29.9175455152468,0.035257981,10.37,45.45,479.227885783645,0.0,267.3637059,1021.9,72.25,118.05,0.4,3,0.0,6.36808335615551,50.16,5.32,6.87,11.3,29.9,14.9,11.8,38.7,41.7,3.3,0.6,11.9,3.9,58.4
6107002302,29.9111537238584,0.059636183,17.08,18.69290897,404.556422450657,4.51738264,72.2890126,505.13,0.0,0.0,0.1,0,0.0,4.92439900408932,78.57,5.18,11.71,17.0,33.9,8.3,12.3,41.1,51.3,2.7,0.7,2.4,1.8,48.7
6037702802,29.9045342960574,0.046178296,12.05,31.07573894,511.705953682358,0.0,1797.914782,3247.94,0.0,18.0,0.0,10,0.0,6.4284966249824,28.09,5.23,5.4,16.2,29.0,10.0,22.6,40.4,41.8,2.7,0.4,11.0,3.6,58.1
6103000800,29.9017830108499,0.049512456,7.85958451,4.364240958,750.231722313734,416.5712449,0.036545572,255.41,0.0,7.8,0.085,5,0.0,4.30310820806733,68.97,5.72,17.69,24.5,32.8,12.1,10.9,34.9,59.2,0.4,2.5,0.6,2.3,40.699999999999996
6037181000,29.9010935337384,0.051242641,11.63,19.39316445,502.428236886009,0.0,2302.709401,2762.95,3.0,3.3,0.21,0,9.0,6.5751996812201,46.03,6.37,7.77,8.2,15.4,6.1,13.8,27.6,41.7,1.5,0.3,25.9,3.0,58.3
6013365003,29.8993287519577,0.032532389,7.85958451,14.93062156,70.5995828962491,0.0,697.5813131,865.71,1.0,24.0,0.335,9,0.0,4.30845246878326,122.04,7.57,12.81,10.6,19.1,6.4,16.7,20.7,14.3,34.9,0.3,24.5,5.2,85.6
6065042012,29.8955139818739,0.064888548,12.89,29.55933897,903.740368118181,1.75382948,1022.311405,535.62,12.0,0.0,0.1,0,0.0,6.90326902746267,30.7,4.04,8.73,10.5,38.0,8.9,17.8,29.8,45.9,9.7,0.4,11.0,3.3,54.199999999999996
6029001802,29.8904710661664,0.062162956,18.76,25.93936858,865.147549330075,0.0,245.1298066,905.44,0.25,0.0,0.0,0,0.0,5.49502944242526,82.51,5.47,11.06,6.2,24.9,8.7,12.3,27.7,57.2,7.0,0.9,4.7,2.5,42.800000000000004
6019004506,29.8699899362155,0.062162956,15.4,33.88412903,681.195604236809,0.0,2403.442723,594.42,3.6,6.0,0.0,0,0.0,6.09566874723378,69.21,6.67,7.78,7.40000000000001,15.7,9.5,10.8,17.1,73.3,2.2,0.5,3.9,3.0,26.7
6037461901,29.8658446764816,0.051242641,10.79,26.26,589.043777990816,0.0,2735.353988,2077.39,0.0,3.0,0.155,2,1.0,6.17404632630205,32.13,4.45,4.65,24.1,42.2,12.9,24.6,67.9,12.3,11.6,0.1,6.2,1.9,87.7
6013306003,29.8648781876696,0.04012721,7.85958451,12.64,82.1833817084466,0.009808518,267.4353204,498.35,6.8,36.5,0.11,8,0.0,4.0837450602049,178.9,5.66,13.85,14.0,42.5,9.0,25.7,36.9,45.7,9.0,0.6,3.7,4.1,54.300000000000004
6059011200,29.8519626243578,0.046178296,11.21,28.3,562.297553606678,0.0,7716.092033,804.01,6.2,12.0,0.11,0,0.0,6.00384754332904,48.83,3.18,9.54,9.8,32.1,11.9,14.0,31.0,56.3,1.4,0.3,8.5,2.6,43.8
